School,Course Number,Course Name,Only Available Within Option/Specialization,Atypical Elective,Course Description
McGill,MPMC 329,Géologie minière, ,Yes,"McGill/Poly Mining Coop : Méthodes de cartographie minière, de sondages et d'échantillonnage. Notion de teneur de coupure, calcul des réserves par les méthodes conventionnelles. Évaluation des réserves par les méthodes géostatistiques."
McGill,MPMC 330,Géotechnique minière, ,Yes,"McGill/Poly Mining Coop : Propriétes mécaniques des matériaux meubles. Conception d'empilements et de digues de rétention pour les matériaux miniers. Conception de structures enfouies. Problèmes particuliers avec les résidus miniers: liquéfaction, déposition, etc. Écoulement gravitaire des matériaux meubles."
McGill,MPMC 421,Exploitation en souterrain, ,Yes,"McGill/Poly Mining Coop : Étude des caractéristiques des principales méthodes d'abattage utilisées en souterrain. Méthodes d'analyse simplifiée d'un gisement quant à son exploitation en fosse ou en souterrain. Dimensionnement des ouvrages et choix des équipements. Calculs des quantités, des équipements et des coûts reliés aux excavations souterraines. Conception d'un circuit de remblai hydraulique."
McGill,SEAD 500,Foundations of Sustainability for Engineering and Design, ,Yes,"SEAD : Perspectives and debates from different disciplines and fields on sustainability and how it may be conceptualized, operationalized and evaluated; its implications for
problem formulation and policy analysis, ethical considerations and strategies of implementation related to engineering and design; the need for integrating
multiple perspectives and dimensions; stakeholder perspectives."
McGill,SEAD 510,Energy Analysis, ,Yes,"SEAD : Critical analysis of the importance of energy to society, the unsustainability of the current energy system, and potential options for a sustainable energy system. Topics include: peak oil and climate change, fundamental energy metrics, traditional and alternative primary and secondary power systems, and energy storage technologies. Quantitative energy analysis is applied to a set of case studies investigating energy use, energy generation, and energy storage and transport."
McGill,SEAD 515,Climate Change Adaptation and Engineering Infrastructure, ,Yes,"SEAD : Climate resilience and sustainability of engineering systems such as the built environment and engineering infrastructure in the context of a changing climate, possible mitigation and adaptation strategies and associated challenges and opportunities. Review of the basic principles that underpin the science of climate
change; the role of global and regional climate models in predicting the behaviour of the climate system in response to different forcing scenarios, and the use of climate model outputs in support of across scale climate-resilience of various
engineering systems including infrastructure systems."
McGill,SEAD 520,Life Cycle-Based Environmental Footprinting, ,Yes,"SEAD : Introduction to Life Cycle-Based Environmental Footprinting and the application of basic methods for life-cycle environmental inventory and impacts modeling. LCA theory and quantitative analysis, approaches for assessing and reducing the
environmental impacts of product, process, and technology systems. System boundary and functional unit design approaches, process-based and input-output-based methods for modeling mass and energy flows in life-cycle systems. How LCA
can facilitate sustainable technology innovation and deployment, behavioural and societal changes, and policies, standards and regulations."
McGill,SEAD 530,Economics for Sustainability in Engineering and Design, ,Yes,"SEAD : Micro and macroeconomics of sustainability, market structures, principles of substitution, market failures and externalities, monetization and pricing of externalities. Policy instruments, permits and licenses, mandates, incentives, penalties, taxation and eco-social principles, mechanism design, the principles of life cycle analyses and the circular economy. Impact of engineering on ecological and economic sustainability."
McGill,SEAD 540,Industrial Ecology and Systems, ,Yes,"SEAD : Industrial ecology theory, concepts, normative goals and analytical methods. Material and energy flows, environmental impacts of industrial activities, systems
thinking, transitioning from linear to closed loop systems, recent contributions to sustainable product systems, urban metabolism, optimized materials or energy
management, development of a circular economy, new environmental policies and business models based on product or material lifecycle information. Consumer and
organizational behaviour in transitioning to sustainable industrial systems."
McGill,SEAD 550,Decision-Making for Sustainability in Engineering and Design, ,Yes,"SEAD : Role and importance of engineering decisions of environmental, social, and economic problems and the application of decision-making approaches and tools to engineering sustainability. Multi-criteria decision-making, uncertainty analysis, game theory, sustainability metrics, life cycle analysis evaluation and impact assessment methodologies, design problem formulation, stage-dependent strategies, case studies."
McGill,URBP 501,Principles and Practice 1, ,Yes,"Urban Planning : This six-week intensive course exposes students to issues and techniques that are applicable in diverse professional planning contexts. The subject matter, geographic area, scale of intervention and institutional location of planning varies from semester to semester. The course focuses on a specific case study and is taught by a visiting lecturer with professional experience in the selected subject matter."
McGill,URBP 503,Public Transport: Planning and Operations, ,Yes,Urban Planning : Overview of topics in planning and operations for public transport with special emphasis on best-practice strategies of contemporary urban systems.
